Sl.No,Item Name,01/01/2016,02/01/2016,03/01/2016,04/01/2016,05/01/2016,06/01/2016,07/01/2016,08/01/2016,09/01/2016,10/01/2016,11/01/2016,12/01/2016,13/01/2016,14/01/2016,15/01/2016,16/01/2016,17/01/2016,18/01/2016,19/01/2016,20/01/2016,21/01/2016,22/01/2016,23/01/2016,24/01/2016,25/01/2016,26/01/2016,27/01/2016,28/01/2016,29/01/2016,30/01/2016,31/01/2016,01/02/2016,02/02/2016,03/02/2016,04/02/2016,05/02/2016,06/02/2016,07/02/2016,08/02/2016,09/02/2016,10/02/2016,11/02/2016,12/02/2016,13/02/2016,14/02/2016,15/02/2016,16/02/2016,17/02/2016,18/02/2016,19/02/2016,20/02/2016,21/02/2016,22/02/2016,23/02/2016,24/02/2016,25/02/2016,26/02/2016,27/02/2016,28/02/2016,29/02/2016,01/03/2016,02/03/2016,03/03/2016,04/03/2016,05/03/2016,06/03/2016,07/03/2016,08/03/2016,09/03/2016,10/03/2016,11/03/2016,12/03/2016,13/03/2016,14/03/2016,15/03/2016,16/03/2016,17/03/2016,18/03/2016,19/03/2016,20/03/2016,21/03/2016,22/03/2016,23/03/2016,24/03/2016,25/03/2016,26/03/2016,27/03/2016,28/03/2016,29/03/2016,30/03/2016,31/03/2016,01/04/2016,02/04/2016,03/04/2016,04/04/2016,05/04/2016,06/04/2016,07/04/2016,08/04/2016,09/04/2016,10/04/2016,11/04/2016,12/04/2016,13/04/2016,14/04/2016,15/04/2016,16/04/2016,17/04/2016,18/04/2016,19/04/2016,20/04/2016,21/04/2016,22/04/2016,23/04/2016,24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,01/05/2016,02/05/2016,03/05/2016,04/05/2016,05/05/2016,06/05/2016,07/05/2016,08/05/2016,09/05/2016,10/05/2016,11/05/2016,12/05/2016,13/05/2016,14/05/2016,15/05/2016,16/05/2016,17/05/2016,18/05/2016,19/05/2016,20/05/2016,21/05/2016,22/05/2016,23/05/2016,24/05/2016,25/05/2016,26/05/2016,27/05/2016,28/05/2016,29/05/2016,30/05/2016,31/05/2016,01/06/2016,02/06/2016,03/06/2016,04/06/2016,05/06/2016,06/06/2016,07/06/2016,08/06/2016,09/06/2016,10/06/2016,11/06/2016,12/06/2016,13/06/2016,14/06/2016,15/06/2016,16/06/2016,17/06/2016,18/06/2016,19/06/2016,20/06/2016,21/06/2016,22/06/2016,23/06/2016,24/06/2016,25/06/2016,26/06/2016,27/06/2016,28/06/2016,29/06/2016,30/06/2016,01/07/2016,02/07/2016,03/07/2016,04/07/2016,05/07/2016,06/07/2016,07/07/2016,08/07/2016,09/07/2016,10/07/2016,11/07/2016,12/07/2016,13/07/2016,14/07/2016,15/07/2016,16/07/2016,17/07/2016,18/07/2016,19/07/2016,20/07/2016,21/07/2016,22/07/2016,23/07/2016,24/07/2016,25/07/2016,26/07/2016,27/07/2016,28/07/2016,29/07/2016,30/07/2016,31/07/2016,01/08/2016,02/08/2016,03/08/2016,04/08/2016,05/08/2016,06/08/2016,07/08/2016,08/08/2016,09/08/2016,10/08/2016,11/08/2016,12/08/2016,13/08/2016,14/08/2016,15/08/2016,16/08/2016,17/08/2016,18/08/2016,19/08/2016,20/08/2016,21/08/2016,22/08/2016,23/08/2016,24/08/2016,25/08/2016,26/08/2016,27/08/2016,28/08/2016,29/08/2016,30/08/2016,31/08/2016,01/09/2016,02/09/2016,03/09/2016,04/09/2016,05/09/2016,06/09/2016,07/09/2016,08/09/2016,09/09/2016,10/09/2016,11/09/2016,12/09/2016,13/09/2016,14/09/2016,15/09/2016,16/09/2016,17/09/2016,18/09/2016,19/09/2016,20/09/2016,21/09/2016,22/09/2016,23/09/2016,24/09/2016,25/09/2016,26/09/2016,27/09/2016,28/09/2016,29/09/2016,30/09/2016,01/10/2016,02/10/2016,03/10/2016,04/10/2016,05/10/2016,06/10/2016,07/10/2016,08/10/2016,09/10/2016,10/10/2016,11/10/2016,12/10/2016,13/10/2016,14/10/2016,15/10/2016,16/10/2016,17/10/2016,18/10/2016,19/10/2016,20/10/2016,21/10/2016,22/10/2016,23/10/2016,24/10/2016,25/10/2016,26/10/2016,27/10/2016,28/10/2016,29/10/2016,30/10/2016,31/10/2016,01/11/2016,02/11/2016,03/11/2016,04/11/2016,05/11/2016,06/11/2016,07/11/2016,08/11/2016,09/11/2016,10/11/2016,11/11/2016,12/11/2016,13/11/2016,14/11/2016,15/11/2016,16/11/2016,17/11/2016,18/11/2016,19/11/2016,20/11/2016,21/11/2016,22/11/2016,23/11/2016,24/11/2016,25/11/2016,26/11/2016,27/11/2016,28/11/2016,29/11/2016,30/11/2016,01/12/2016,02/12/2016,03/12/2016,04/12/2016,05/12/2016,06/12/2016,07/12/2016,08/12/2016,09/12/2016,10/12/2016,11/12/2016,12/12/2016,13/12/2016,14/12/2016,15/12/2016,16/12/2016,17/12/2016,18/12/2016,19/12/2016,20/12/2016,21/12/2016,22/12/2016,23/12/2016,24/12/2016,25/12/2016,26/12/2016,27/12/2016,28/12/2016,29/12/2016,30/12/2016,31/12/2016
54,Mango Alphans box,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,NR,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,NR,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,NR,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,NR,0,NR,0,0,0,0,0,0,NR,NR,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,NR,0,0,NR,0,0,NR,0,NR,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,NR,NR,NR,NR,NR,0,0,0,0,0,NR,0,0,0,NR,0,0,NR,0,0,NR,0,NR,NR,NR,NR,NR,0,NR,0,0,NR,0,0,0,0,0,0,NR,0,0,NR,0,NR,0,NR,NR,0,0,0,NR,0,NR,0,NR,0,0,NR,0,NR,0,0,0,0,NR,0,NR,0,0,0,0,NR,0,NR,0,0,0,0,0,0,NR,0,NR,0,0,0,NR,NR,0,0,0,0,0,0,NR,0,NR,NR,NR,0,0,NR,NR,NR,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,NR,NR,0,0,0,0,0,0,NR,NR,NR,0,0,0,0,NR,0,NR,0,NR,0,NR,NR,NR,NR,0,0,0,NR,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0
55,Mango sakkaregutti,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,NR,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,NR,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,NR,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,NR,0,NR,92,92,92,92,92,92,NR,NR,92,92,92,92,88,NR,79,79,79,79,79,79,NR,79,88,88,88,88,88,NR,88,88,88,88,88,88,NR,88,88,88,88,88,88,NR,88,88,88,88,88,88,NR,88,88,88,88,88,88,NR,NR,88,88,NR,88,88,NR,88,NR,88,88,88,88,NR,88,88,88,88,88,88,NR,88,88,88,NR,NR,NR,NR,NR,88,88,88,88,88,NR,88,88,88,NR,88,88,NR,88,88,NR,88,NR,NR,NR,NR,NR,88,NR,88,88,NR,88,88,88,88,88,88,NR,88,88,NR,88,NR,88,NR,NR,88,88,88,NR,88,NR,88,NR,88,88,NR,88,NR,88,88,88,88,NR,88,NR,88,88,88,88,NR,88,NR,88,88,88,88,88,88,NR,88,NR,88,88,88,NR,NR,88,88,88,88,88,88,NR,88,NR,NR,NR,88,88,NR,NR,NR,88,88,88,88,NR,0,0,0,0,0,0,NR,0,0,0,0,0,NR,NR,0,0,0,0,0,0,NR,NR,NR,0,0,0,0,NR,0,NR,0,NR,0,NR,NR,NR,NR,0,0,0,NR,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0
56,Orange,109,109,NR,109,109,109,109,109,109,NR,109,109,109,109,109,NR,NR,109,109,109,109,109,109,NR,109,109,109,109,109,109,NR,109,109,109,109,109,109,NR,109,109,109,58,58,58,NR,58,58,58,58,58,58,NR,58,58,58,58,58,58,NR,58,58,58,58,58,58,NR,58,58,NR,58,58,58,NR,58,58,58,58,58,58,NR,58,58,58,58,58,58,NR,58,58,58,NR,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,NR,0,NR,0,0,0,0,0,0,NR,NR,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,NR,0,0,NR,0,0,NR,0,NR,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,NR,NR,NR,NR,NR,0,0,0,0,0,NR,0,0,0,NR,0,0,NR,0,0,NR,0,NR,NR,NR,NR,NR,0,NR,0,0,NR,0,0,0,0,0,0,NR,0,0,NR,0,NR,0,NR,NR,0,0,0,NR,0,NR,0,NR,0,0,NR,0,NR,0,0,0,0,NR,0,NR,0,0,0,0,NR,0,NR,0,0,0,0,0,0,NR,0,NR,0,0,0,NR,NR,0,0,0,0,0,0,NR,0,NR,NR,NR,0,0,NR,NR,NR,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,NR,NR,0,0,0,0,0,0,NR,NR,NR,0,0,0,0,NR,0,NR,0,NR,0,NR,NR,NR,NR,0,0,0,NR,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0
57,Orange Nagpura,30,30,NR,30,30,30,31,31,31,NR,32,32,34,34,34,NR,NR,36,36,36,36,36,36,NR,36,36,36,36,36,36,NR,36,36,36,36,48,48,NR,48,48,48,48,48,48,NR,60,60,60,54,54,54,NR,54,54,54,57,57,60,NR,60,60,59,56,56,56,NR,54,54,NR,54,54,54,NR,54,54,54,55,55,55,NR,56,58,59,59,59,67,NR,74,74,74,NR,78,78,NR,78,78,95,95,95,95,NR,95,100,100,100,100,100,NR,100,100,100,100,100,100,NR,100,100,100,100,NR,100,NR,100,100,100,100,100,100,NR,NR,100,100,100,100,100,NR,100,100,100,100,100,100,NR,100,100,100,100,100,100,NR,100,100,100,100,100,100,NR,100,100,100,100,100,100,NR,100,100,100,100,100,100,NR,100,100,100,100,100,100,NR,NR,100,100,NR,100,100,NR,100,NR,100,100,100,100,NR,100,100,100,100,100,100,NR,100,100,100,NR,NR,NR,NR,NR,100,100,100,100,100,NR,100,100,100,NR,100,100,NR,100,100,NR,100,NR,NR,NR,NR,NR,100,NR,100,100,NR,100,100,100,100,100,100,NR,100,100,NR,100,NR,100,NR,NR,100,100,100,NR,78,NR,78,NR,78,78,NR,78,NR,78,78,78,78,NR,78,NR,78,76,76,76,NR,76,NR,75,75,75,72,72,72,NR,72,NR,72,72,72,NR,NR,66,66,64,64,60,60,NR,60,NR,NR,NR,58,58,NR,NR,NR,58,60,60,60,NR,60,60,60,60,60,60,NR,60,60,60,60,62,NR,NR,62,65,65,65,65,65,NR,NR,NR,65,65,65,65,NR,65,NR,65,NR,65,NR,NR,NR,NR,65,65,65,NR,NR,65,65,59,55,55,55,NR,55,55,55,55,55,55
58,Orange Ooty,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,NR,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,NR,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,NR,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,NR,0,NR,0,0,0,0,0,0,NR,NR,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,NR,0,0,NR,70,70,NR,70,NR,70,70,70,70,NR,70,70,70,70,70,70,NR,70,70,70,NR,NR,NR,NR,NR,70,70,70,70,70,NR,70,70,70,NR,70,70,NR,70,70,NR,70,NR,NR,NR,NR,NR,70,NR,70,70,NR,70,70,70,70,70,70,NR,70,70,NR,70,NR,70,NR,NR,70,70,70,NR,70,NR,70,NR,70,70,NR,70,NR,70,70,70,70,NR,70,NR,70,70,70,70,NR,70,NR,70,70,70,70,70,70,NR,70,NR,70,70,70,NR,NR,70,70,70,70,70,70,NR,70,NR,NR,NR,70,70,NR,NR,NR,70,70,70,70,NR,70,70,70,70,70,70,NR,70,70,70,70,70,NR,NR,70,70,70,70,70,70,NR,NR,NR,70,70,70,70,NR,70,NR,70,NR,70,NR,NR,NR,NR,70,70,70,NR,NR,70,70,70,70,70,70,NR,70,70,70,70,70,70
59,Orange Australia,135,135,NR,135,135,135,135,135,135,NR,135,135,135,135,135,NR,NR,135,135,135,135,135,135,NR,135,135,135,135,135,135,NR,135,135,135,135,135,135,NR,135,135,150,150,150,150,NR,150,150,150,150,150,150,NR,150,150,150,150,150,150,NR,150,150,150,150,150,150,NR,150,150,NR,150,150,150,NR,150,150,150,150,150,150,NR,150,150,150,150,150,150,NR,150,150,150,NR,150,150,NR,150,150,150,150,150,150,NR,150,150,150,150,150,150,NR,150,150,110,110,110,110,NR,110,110,110,110,NR,110,NR,110,110,110,110,110,110,NR,NR,110,110,110,110,110,NR,110,110,110,110,110,110,NR,110,110,110,110,110,110,NR,110,110,110,110,110,110,NR,110,110,110,110,110,110,NR,110,110,110,110,110,110,NR,110,110,110,110,110,110,NR,NR,110,110,NR,110,110,NR,110,NR,110,110,110,110,NR,110,110,110,110,110,110,NR,110,110,110,NR,NR,NR,NR,NR,110,110,110,110,110,NR,110,110,110,NR,110,110,NR,110,110,NR,110,NR,NR,NR,NR,NR,110,NR,110,110,NR,110,110,110,138,138,138,NR,138,138,NR,138,NR,138,NR,NR,136,136,136,NR,136,NR,136,NR,136,136,NR,136,NR,136,136,136,136,NR,136,NR,136,136,136,136,NR,136,NR,136,136,136,136,136,136,NR,136,NR,136,136,136,NR,NR,136,136,136,136,136,136,NR,136,NR,NR,NR,136,136,NR,NR,NR,136,136,136,136,NR,136,136,136,136,136,136,NR,136,136,136,136,136,NR,NR,136,136,136,136,136,136,NR,NR,NR,136,136,136,136,NR,136,NR,136,NR,136,NR,NR,NR,NR,136,136,136,NR,NR,136,136,136,136,136,136,NR,136,136,136,136,136,136
60,Orange malt,43,43,NR,43,43,43,43,43,43,NR,37,40,40,40,40,NR,NR,40,42,42,42,42,42,NR,43,43,43,43,43,43,NR,43,43,43,43,44,44,NR,48,48,48,48,48,48,NR,48,48,48,48,48,48,NR,48,48,48,50,50,50,NR,50,50,50,50,50,50,NR,50,50,NR,50,50,50,NR,50,50,50,50,50,50,NR,50,50,50,50,50,50,NR,50,50,50,NR,50,50,NR,50,50,50,50,50,50,NR,50,50,50,50,50,50,NR,50,50,50,50,50,50,NR,50,50,50,50,NR,50,NR,50,50,50,50,50,50,NR,NR,50,50,50,50,50,NR,50,50,50,50,50,50,NR,50,50,50,50,50,50,NR,50,50,50,50,50,50,NR,50,50,50,50,50,50,NR,50,50,50,50,50,50,NR,50,50,50,50,50,50,NR,NR,50,50,NR,50,50,NR,50,NR,50,50,50,50,NR,50,50,50,50,50,50,NR,50,50,50,NR,NR,NR,NR,NR,74,74,74,74,74,NR,74,74,74,NR,74,74,NR,74,74,NR,74,NR,NR,NR,NR,NR,74,NR,74,74,NR,74,74,74,74,74,74,NR,74,74,NR,74,NR,74,NR,NR,70,71,71,NR,71,NR,71,NR,71,71,NR,71,NR,71,74,74,74,NR,74,NR,74,74,74,74,NR,74,NR,72,72,72,72,72,72,NR,72,NR,72,72,72,NR,NR,72,72,72,72,72,72,NR,72,NR,NR,NR,72,72,NR,NR,NR,72,72,72,72,NR,72,72,72,72,72,72,NR,72,72,72,72,72,NR,NR,72,68,68,68,68,68,NR,NR,NR,68,68,68,68,NR,68,NR,68,NR,68,NR,NR,NR,NR,68,68,68,NR,NR,68,68,68,68,68,68,NR,68,54,54,54,54,54
61,Orange South Africa,140,140,NR,140,140,140,140,140,140,NR,140,140,140,140,140,NR,NR,182,182,182,182,182,182,NR,182,182,182,182,182,182,NR,182,182,182,182,182,182,NR,182,182,182,182,182,182,NR,182,182,182,182,182,182,NR,182,182,182,182,182,182,NR,182,182,182,182,182,182,NR,182,182,NR,182,182,182,NR,182,182,182,182,182,182,NR,182,182,182,182,182,182,NR,182,182,182,NR,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,NR,0,NR,0,0,0,0,0,0,NR,NR,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,NR,0,0,NR,0,0,NR,0,NR,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,NR,NR,NR,NR,NR,0,0,0,0,0,NR,0,0,0,NR,0,0,NR,0,0,NR,0,NR,NR,NR,NR,NR,0,NR,0,0,NR,0,0,0,0,0,0,NR,0,0,NR,0,NR,0,NR,NR,0,0,0,NR,0,NR,0,NR,0,0,NR,0,NR,0,0,0,0,NR,0,NR,0,0,0,0,NR,0,NR,0,0,0,0,0,0,NR,0,NR,0,0,0,NR,NR,0,0,0,0,0,0,NR,0,NR,NR,NR,0,0,NR,NR,NR,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,NR,NR,0,0,0,0,0,0,NR,NR,NR,0,0,0,0,NR,0,NR,0,NR,0,NR,NR,NR,NR,0,0,0,NR,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0
62,Pomegranate,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,NR,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,NR,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,NR,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,NR,0,NR,0,0,0,0,0,0,NR,NR,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,NR,0,0,NR,0,0,NR,0,NR,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,NR,NR,NR,NR,NR,0,0,0,0,0,NR,0,0,0,NR,0,0,NR,0,0,NR,0,NR,NR,NR,NR,NR,0,NR,0,0,NR,0,0,0,0,0,0,NR,0,0,NR,0,NR,0,NR,NR,0,0,0,NR,0,NR,0,NR,0,0,NR,0,NR,0,0,0,0,NR,0,NR,0,0,0,0,NR,0,NR,0,0,0,0,0,0,NR,0,NR,0,0,0,NR,NR,0,0,0,0,0,0,NR,0,NR,NR,NR,0,0,NR,NR,NR,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,NR,NR,0,0,0,0,0,0,NR,NR,NR,0,0,0,0,NR,0,NR,0,NR,0,NR,NR,NR,NR,0,0,0,NR,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0
63,Pomegranate Bhagav,94,94,NR,94,98,98,102,102,102,NR,102,106,106,107,110,NR,NR,112,114,114,114,114,114,NR,114,114,114,116,116,120,NR,120,120,120,120,120,120,NR,120,120,120,124,126,126,NR,126,126,126,126,126,126,NR,126,126,126,126,126,126,NR,126,126,126,126,126,126,NR,126,126,NR,124,122,122,NR,122,122,120,120,120,120,NR,120,120,120,120,120,119,NR,119,119,119,NR,118,118,NR,115,115,115,115,115,115,NR,115,115,115,115,115,115,NR,115,115,115,115,115,118,NR,118,118,118,118,NR,118,NR,118,118,120,128,134,134,NR,NR,134,134,134,134,134,NR,134,134,134,134,134,134,NR,134,134,134,134,134,134,NR,109,120,120,120,120,120,NR,122,122,122,122,120,120,NR,120,120,120,120,120,120,NR,120,120,116,116,116,116,NR,NR,116,116,NR,115,115,NR,115,NR,115,115,115,118,NR,118,118,118,118,118,118,NR,118,134,134,NR,NR,NR,NR,NR,134,134,134,134,134,NR,130,134,134,NR,134,134,NR,132,132,NR,125,NR,NR,NR,NR,NR,134,NR,134,160,NR,155,132,148,148,144,144,NR,146,146,NR,146,NR,146,NR,NR,147,144,144,NR,144,NR,160,NR,160,160,NR,160,NR,160,160,160,160,NR,160,NR,160,160,160,160,NR,160,NR,160,160,160,160,160,160,NR,160,NR,160,160,160,NR,NR,156,158,160,160,160,160,NR,160,NR,NR,NR,160,160,NR,NR,NR,160,160,160,160,NR,160,160,160,160,160,160,NR,158,158,158,158,158,NR,NR,154,154,154,154,150,150,NR,NR,NR,130,134,134,134,NR,132,NR,132,NR,132,NR,NR,NR,NR,124,124,124,NR,NR,124,124,124,114,116,116,NR,116,116,116,116,116,116
64,Pomegranate A.raktha,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,NR,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,NR,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,NR,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,NR,0,NR,0,0,0,0,0,0,NR,NR,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,NR,0,0,NR,0,0,NR,0,NR,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,NR,NR,NR,NR,NR,0,0,0,0,0,NR,0,0,0,NR,0,0,NR,0,0,NR,0,NR,NR,NR,NR,NR,0,NR,0,0,NR,0,0,0,0,0,0,NR,0,0,NR,0,NR,0,NR,NR,0,0,0,NR,0,NR,0,NR,0,0,NR,0,NR,0,0,0,0,NR,0,NR,0,0,0,0,NR,0,NR,0,0,0,0,0,0,NR,0,NR,0,0,0,NR,NR,0,0,0,0,0,0,NR,0,NR,NR,NR,0,0,NR,NR,NR,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,NR,NR,0,0,0,0,0,0,NR,NR,NR,0,0,0,0,NR,0,NR,0,NR,0,NR,NR,NR,NR,0,0,0,NR,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0
65,Pomegranate Ganesh,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,NR,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,NR,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,NR,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,NR,0,NR,0,0,0,0,0,0,NR,NR,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0,NR,NR,0,0,NR,0,0,NR,0,NR,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,NR,NR,NR,NR,NR,0,0,0,0,0,NR,0,0,0,NR,0,0,NR,0,0,NR,0,NR,NR,NR,NR,NR,0,NR,0,0,NR,0,0,0,0,0,0,NR,0,0,NR,0,NR,0,NR,NR,0,0,0,NR,0,NR,0,NR,0,0,NR,0,NR,0,0,0,0,NR,0,NR,0,0,0,0,NR,0,NR,0,0,0,0,0,0,NR,0,NR,0,0,0,NR,NR,0,0,0,0,0,0,NR,0,NR,NR,NR,0,0,NR,NR,NR,0,0,0,0,NR,0,0,0,0,0,0,NR,0,0,0,0,0,NR,NR,0,0,0,0,0,0,NR,NR,NR,0,0,0,0,NR,0,NR,0,NR,0,NR,NR,NR,NR,0,0,0,NR,NR,0,0,0,0,0,0,NR,0,0,0,0,0,0
66,Papaya nati,18,18,NR,18,18,18,20,20,20,NR,20,20,20,20,20,NR,NR,20,20,20,20,20,20,NR,20,20,20,20,20,20,NR,20,20,20,20,20,20,NR,20,24,24,24,24,24,NR,23,23,23,23,23,23,NR,23,23,23,23,23,23,NR,23,23,23,23,23,23,NR,23,23,NR,23,23,23,NR,23,23,23,23,23,23,NR,23,23,23,23,23,23,NR,23,23,23,NR,23,23,NR,23,23,23,23,23,23,NR,23,23,23,23,23,23,NR,23,23,23,23,23,23,NR,23,23,23,23,NR,23,NR,23,23,23,23,23,23,NR,NR,23,23,23,23,23,NR,23,23,23,23,23,23,NR,23,23,23,23,24,24,NR,24,24,24,25,25,28,NR,28,30,30,30,30,30,NR,30,30,30,30,30,30,NR,30,30,30,30,30,30,NR,NR,30,30,NR,30,30,NR,30,NR,26,26,26,26,NR,26,26,26,26,26,26,NR,25,25,25,NR,NR,NR,NR,NR,17,20,20,20,20,NR,24,25,25,NR,25,25,NR,25,25,NR,25,NR,NR,NR,NR,NR,25,NR,25,25,NR,25,25,25,25,25,25,NR,25,25,NR,25,NR,25,NR,NR,25,25,25,NR,25,NR,25,NR,25,25,NR,25,NR,25,25,25,25,NR,25,NR,25,25,25,25,NR,25,NR,25,25,25,26,26,26,NR,26,NR,26,26,26,NR,NR,26,26,26,26,26,26,NR,26,NR,NR,NR,26,26,NR,NR,NR,26,26,26,26,NR,24,24,24,24,24,24,NR,24,24,23,23,23,NR,NR,23,23,23,23,23,23,NR,NR,NR,23,23,23,23,NR,21,NR,21,NR,21,NR,NR,NR,NR,21,21,21,NR,NR,18,18,18,18,18,18,NR,18,18,18,18,18,18
